step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4,CASH_OUT,811.8,C000007,4008.93,3197.13,M000159,4329.78,5141.58,0,0
4,PAYMENT,1063.86,C000008,6805.49,5741.63,M000176,11327.06,12390.93,0,0
4,CASH_OUT,630.59,C000090,58222.62,57592.03,M000134,855.21,1485.8,0,0
4,CASH_OUT,569.18,C000268,6505.11,5935.93,M000127,17216.94,17786.12,0,0
4,CASH_IN,1394.74,C000069,4506.79,3112.05,M000132,25842.3,27237.04,0,0
4,PAYMENT,470.0,C000239,8709.56,8239.56,M000144,4007.92,4477.92,0,0
4,TRANSFER,382.98,C000110,26270.7,25887.72,M000147,4939.95,5322.93,0,0
4,PAYMENT,146.83,C000200,1041.89,895.05,M000146,3892.0,4038.83,0,0
4,TRANSFER,303.16,C000194,5635.37,5332.21,M000059,32338.97,32642.12,0,0
4,CASH_OUT,757.29,C000289,10235.82,9478.52,M000185,2597.29,3354.58,0,0
4,PAYMENT,181.48,C000235,42962.98,42781.5,M000076,1980.1,2161.58,0,0
4,CASH_OUT,116.18,C000004,4779.09,4662.91,M000009,7955.65,8071.83,0,0
4,CASH_IN,1343.07,C000113,2425.6,1082.53,M000007,2691.42,4034.49,0,0
5,CASH_OUT,455.4,C000117,2798.07,2342.68,M000182,21170.67,21626.06,0,0
5,CASH_OUT,834.23,C000182,15011.94,14177.71,M000120,3280.22,4114.45,0,0
5,PAYMENT,2856.05,C000222,11944.42,9088.38,M000111,5474.15,8330.19,0,0
5,PAYMENT,673.94,C000282,9640.59,8966.64,M000137,2092.69,2766.63,0,0
5,TRANSFER,458.4,C000190,6167.28,5708.88,M000147,19115.58,19573.97,0,0
5,PAYMENT,652.56,C000117,2635.6,1983.04,M000062,1170.58,1823.14,0,0
5,PAYMENT,1886.19,C000276,1333.73,0.0,M000126,1718.84,3605.03,0,0
5,TRANSFER,626.68,C000206,12041.14,11414.46,M000199,5757.71,6384.38,0,0
5,PAYMENT,175.37,C000113,4908.35,4732.97,M000175,2795.69,2971.06,0,0
5,PAYMENT,1985.48,C000121,5679.1,3693.62,M000031,17104.34,19089.82,0,0
5,PAYMENT,191.01,C000243,4471.78,4280.77,M000070,22197.49,22388.5,0,0
5,PAYMENT,3425.49,C000166,12712.59,9287.1,M000011,1282.94,4708.43,0,0
5,TRANSFER,115.04,C000171,29080.0,28964.96,M000195,3361.26,3476.3,0,0
5,PAYMENT,155.48,C000096,5433.15,5277.67,M000042,511.88,667.36,0,0
5,PAYMENT,490.73,C000075,12617.47,12126.74,M000132,3639.58,4130.31,0,0
5,PAYMENT,5891.81,C000023,6273.29,381.48,M000156,7628.58,13520.38,0,0
5,PAYMENT,627.78,C000061,2698.72,2070.94,M000044,3651.21,4278.99,0,0
5,PAYMENT,190.12,C000106,1665.95,1475.83,M000120,1747.51,1937.64,0,0
5,TRANSFER,366.74,C000028,17483.3,17116.55,M000005,10491.81,10858.55,0,0
5,TRANSFER,2102.1,C000120,2000.81,0.0,M000053,1456.25,3558.34,0,0
5,CASH_IN,300.01,C000167,1501.45,1201.44,M000147,10856.84,11156.85,0,0
5,CASH_OUT,389.75,C000216,12801.43,12411.68,M000077,4649.99,5039.74,0,0
5,CASH_IN,986.79,C000084,17932.81,16946.03,M000189,15507.65,16494.44,0,0
5,CASH_IN,149.27,C000130,16818.67,16669.4,M000167,5760.35,5909.62,0,0
5,PAYMENT,365.49,C000102,76341.93,75976.43,M000162,21115.53,21481.02,0,0
5,CASH_OUT,104.67,C000236,32129.28,32024.61,M000017,2413.17,2517.83,0,0
5,PAYMENT,880.76,C000207,1845.61,964.85,M000128,21098.35,21979.1,0,0
5,PAYMENT,1513.87,C000209,7522.31,6008.44,M000103,21667.21,23181.09,0,0
5,PAYMENT,1305.56,C000108,8524.97,7219.4,M000146,4286.41,5591.98,0,0
5,PAYMENT,32.75,C000034,2834.04,2801.29,M000171,8971.93,9004.68,0,0
5,CASH_IN,171.78,C000139,1436.08,1264.3,M000196,1981.8,2153.59,0,0
5,TRANSFER,1121.25,C000077,3663.27,2542.02,M000147,634.51,1755.76,0,0
5,CASH_OUT,392.02,C000163,17012.31,16620.29,M000035,7150.33,7542.35,0,0
5,CASH_IN,1868.24,C000170,21960.28,20092.04,M000021,21377.98,23246.22,0,0
5,CASH_OUT,3286.36,C000126,8485.03,5198.66,M000097,6587.57,9873.93,0,0
5,TRANSFER,515.5,C000045,2827.23,2311.73,M000093,8749.51,9265.01,0,0
5,PAYMENT,192.81,C000185,24942.1,24749.3,M000166,17714.69,17907.5,0,0
5,PAYMENT,782.58,C000015,6386.54,5603.96,M000032,5952.88,6735.47,0,0
5,TRANSFER,403.52,C000075,10501.56,10098.05,M000037,2850.51,3254.03,0,0
5,PAYMENT,209.59,C000047,12665.14,12455.55,M000114,14116.82,14326.41,0,0
5,PAYMENT,1821.06,C000061,2528.75,707.69,M000080,2430.23,4251.29,0,0
5,TRANSFER,80.79,C000118,11900.79,11820.0,M000009,8715.04,8795.83,0,0
5,CASH_OUT,190.21,C000242,837.97,647.77,M000131,5732.27,5922.48,0,0
5,CASH_OUT,351.47,C000114,12508.56,12157.08,M000114,1504.58,1856.05,0,0
5,PAYMENT,449.35,C000181,16086.22,15636.87,M000048,7775.43,8224.77,0,0
5,CASH_IN,137.57,C000012,8926.95,8789.38,M000177,2239.64,2377.21,0,0
5,TRANSFER,344.59,C000252,15370.49,15025.9,M000106,1139.07,1483.66,0,0
5,CASH_OUT,346.25,C000170,50629.05,50282.79,M000003,18073.79,18420.05,0,0
5,TRANSFER,473.63,C000254,2195.08,1721.45,M000046,326.56,800.19,0,0
5,PAYMENT,358.27,C000006,3311.17,2952.9,M000078,2531.22,2889.49,0,0
5,PAYMENT,97.84,C000053,4967.66,4869.83,M000072,8066.92,8164.76,0,0
5,PAYMENT,1020.78,C000108,787.61,0.0,M000187,10991.36,12012.14,0,0
5,TRANSFER,291.49,C000108,1203.74,912.26,M000008,10238.37,10529.86,0,0
5,PAYMENT,843.19,C000125,2906.64,2063.45,M000171,4677.08,5520.27,0,0
5,PAYMENT,685.46,C000177,8676.06,7990.6,M000178,19820.56,20506.02,0,0
5,CASH_OUT,523.19,C000005,1945.06,1421.87,M000038,6398.96,6922.15,0,0
5,DEBIT,122.84,C000073,1473.59,1350.75,M000042,10950.22,11073.06,0,0
5,TRANSFER,271.98,C000215,10930.67,10658.7,M000065,2194.61,2466.58,0,0
5,CASH_OUT,5326.14,C000023,20853.36,15527.22,M000013,25358.6,30684.74,0,0
5,CASH_OUT,1602.34,C000146,66525.16,64922.82,M000082,487.88,2090.22,1,0
5,CASH_OUT,27.65,C000100,5117.53,5089.88,M000137,7681.48,7709.12,0,0
5,DEBIT,741.23,C000065,17894.54,17153.31,M000085,9050.84,9792.07,0,0
5,CASH_IN,2245.83,C000054,2039.13,0.0,M000060,1379.99,3625.82,0,0
5,TRANSFER,3494.0,C000154,4115.27,621.27,M000077,4963.99,8457.98,0,0
5,CASH_OUT,4445.47,C000138,4264.64,0.0,M000192,4271.3,8716.78,0,0
5,CASH_OUT,315.05,C000244,18661.61,18346.55,M000082,2121.23,2436.29,0,0
5,TRANSFER,800.16,C000250,5025.38,4225.22,M000021,38911.53,39711.69,0,0
5,CASH_OUT,1215.06,C000180,1781.57,566.51,M000190,4002.05,5217.11,0,0
5,PAYMENT,665.46,C000143,7349.49,6684.03,M000163,9693.74,10359.2,0,0
5,PAYMENT,958.12,C000125,5587.27,4629.16,M000133,4314.72,5272.84,0,0
5,CASH_OUT,2244.2,C000046,5617.26,3373.06,M000031,8381.92,10626.12,0,0
5,CASH_OUT,6244.9,C000173,8250.49,2005.59,M000068,21602.18,27847.08,0,0
5,PAYMENT,658.08,C000232,5315.75,4657.67,M000172,7815.21,8473.29,0,0
5,CASH_OUT,791.34,C000266,6730.53,5939.2,M000165,14773.28,15564.62,0,0
5,CASH_IN,997.69,C000248,4110.12,3112.43,M000172,3211.9,4209.59,0,0
5,PAYMENT,293.08,C000054,3642.25,3349.17,M000153,10076.54,10369.62,0,0
5,PAYMENT,142.48,C000033,5708.13,5565.65,M000161,6240.57,6383.06,0,0
5,TRANSFER,1499.72,C000210,2670.33,1170.61,M000056,4339.49,5839.21,0,0
5,DEBIT,736.0,C000264,16407.92,15671.92,M000161,9448.6,10184.6,0,0
5,TRANSFER,630.49,C000153,10175.65,9545.16,M000088,7263.47,7893.96,0,0
5,PAYMENT,713.21,C000243,23207.0,22493.79,M000020,22278.41,22991.62,0,0
5,DEBIT,1811.9,C000057,20673.07,18861.17,M000021,253.28,2065.18,0,0
5,TRANSFER,93.63,C000053,4965.69,4872.06,M000172,10026.26,10119.89,0,0
5,PAYMENT,419.53,C000032,63289.63,62870.1,M000172,3802.91,4222.43,0,0
6,CASH_OUT,619.94,C000094,14867.89,14247.95,M000067,11272.22,11892.16,0,0
6,TRANSFER,191.08,C000054,2928.62,2737.54,M000075,6223.67,6414.75,0,0
6,PAYMENT,635.48,C000093,2152.19,1516.71,M000056,2530.22,3165.69,0,0
6,TRANSFER,65.44,C000261,1516.16,1450.72,M000039,4193.72,4259.17,0,0
6,PAYMENT,116.38,C000043,14725.59,14609.2,M000152,22772.51,22888.9,0,0
6,TRANSFER,3347.26,C000238,1315.29,0.0,M000032,4681.2,8028.45,0,0
6,PAYMENT,2640.52,C000216,1395.92,0.0,M000163,8194.3,10834.82,0,0
6,CASH_IN,353.54,C000262,1627.41,1273.87,M000147,720.15,1073.69,0,0
6,TRANSFER,664.42,C000173,4205.17,3540.75,M000145,8211.11,8875.53,0,0
6,PAYMENT,1329.29,C000177,2285.23,955.94,M000000,5357.23,6686.53,0,0
6,CASH_OUT,1168.9,C000005,6362.44,5193.54,M000028,5824.48,6993.38,0,0
6,CASH_IN,4407.7,C000011,6048.65,1640.95,M000088,10679.43,15087.13,0,0
6,PAYMENT,1293.07,C000209,2574.76,1281.69,M000039,30816.09,32109.16,0,0
6,CASH_OUT,1941.08,C000202,11898.67,9957.59,M000053,9185.02,11126.1,0,0
6,TRANSFER,603.76,C000046,1356.39,752.63,M000082,11951.07,12554.83,0,0
6,PAYMENT,327.81,C000281,5791.22,5463.41,M000090,5979.89,6307.7,0,0
6,PAYMENT,58.13,C000162,4058.48,4000.35,M000133,8348.37,8406.5,0,0
6,PAYMENT,302.52,C000015,981.1,678.58,M000119,5416.73,5719.25,0,0
6,CASH_IN,530.11,C000013,3701.86,3171.75,M000000,5584.7,6114.81,0,0
6,CASH_OUT,377.14,C000169,7692.27,7315.13,M000100,36251.4,36628.54,0,0
6,PAYMENT,170.72,C000046,7419.47,7248.75,M000088,3312.39,3483.11,0,0
6,PAYMENT,735.73,C000185,10861.26,10125.53,M000163,3918.13,4653.86,0,0
6,PAYMENT,477.83,C000154,4672.11,4194.28,M000174,28056.91,28534.74,0,0
6,CASH_OUT,3012.0,C000006,12506.65,9494.65,M000177,2693.13,5705.13,0,0
6,TRANSFER,213.03,C000212,4904.7,4691.68,M000076,1608.37,1821.4,0,0
6,TRANSFER,1484.97,C000128,6710.91,5225.93,M000186,2020.68,3505.65,0,0
6,PAYMENT,212.19,C000040,31741.51,31529.32,M000191,32895.73,33107.92,0,0
6,CASH_OUT,815.8,C000142,838.81,23.01,M000028,22917.55,23733.35,0,0
6,TRANSFER,330.4,C000232,4343.93,4013.53,M000181,10842.2,11172.6,0,0
6,CASH_IN,716.57,C000235,18940.21,18223.64,M000096,8296.74,9013.31,0,0
6,PAYMENT,238.12,C000052,4710.19,4472.07,M000084,11621.41,11859.53,0,0
6,PAYMENT,3005.37,C000253,1601.71,0.0,M000060,2754.74,5760.11,0,0
6,CASH_OUT,618.08,C000264,5349.19,4731.11,M000104,4182.37,4800.45,0,0
6,PAYMENT,197.74,C000003,10628.91,10431.17,M000003,2090.16,2287.89,0,0
6,DEBIT,2514.85,C000088,19705.02,17190.18,M000124,1073.66,3588.51,0,0
6,PAYMENT,83.76,C000128,3379.0,3295.24,M000075,5548.42,5632.18,0,0
6,CASH_IN,389.78,C000052,1448.69,1058.91,M000125,2957.9,3347.69,0,0
6,PAYMENT,1543.28,C000087,2114.01,570.73,M000007,3769.14,5312.42,0,0
6,CASH_OUT,172.09,C000211,10730.27,10558.18,M000001,10288.33,10460.42,0,0
6,DEBIT,2150.54,C000194,3492.15,1341.61,M000135,17541.16,19691.7,0,0
6,TRANSFER,1074.31,C000036,13154.79,12080.48,M000018,3070.02,4144.32,0,0
6,PAYMENT,192.84,C000007,6743.25,6550.42,M000089,38706.32,38899.16,0,0
6,TRANSFER,7159.9,C000159,2040.86,0.0,M000103,2811.14,9971.04,0,0
6,CASH_IN,203.65,C000166,10015.62,9811.97,M000077,13328.79,13532.44,0,0
6,CASH_OUT,765.28,C000039,969.14,203.86,M000191,3463.43,4228.71,0,0
6,PAYMENT,907.76,C000054,10061.29,9153.53,M000072,105910.94,106818.7,0,0
6,PAYMENT,908.26,C000068,15340.24,14431.98,M000096,10875.76,11784.02,0,0
6,PAYMENT,230.06,C000040,10826.01,10595.95,M000018,10397.59,10627.65,0,0
6,TRANSFER,490.8,C000067,3266.66,2775.87,M000067,4467.23,4958.02,0,0
6,CASH_IN,150.23,C000274,5539.2,5388.98,M000091,45682.08,45832.31,0,0
6,CASH_IN,1669.21,C000297,18110.36,16441.14,M000094,6838.67,8507.88,0,0
6,PAYMENT,417.97,C000175,7750.55,7332.59,M000035,6306.58,6724.55,0,0
6,TRANSFER,684.31,C000257,2160.36,1476.05,M000067,1941.45,2625.76,0,0
6,PAYMENT,1480.31,C000170,20619.06,19138.75,M000178,10365.92,11846.23,0,0
6,CASH_OUT,4412.14,C000087,2590.6,0.0,M000010,5174.91,9587.05,0,0
6,CASH_OUT,164.55,C000224,1503.26,1338.71,M000191,13447.39,13611.94,0,0
6,CASH_OUT,1038.01,C000099,10945.86,9907.86,M000094,17567.48,18605.49,0,0
6,PAYMENT,165.54,C000203,2753.93,2588.39,M000042,4512.69,4678.23,0,0
6,CASH_OUT,153.55,C000270,12637.52,12483.97,M000174,5943.28,6096.83,0,0
6,PAYMENT,287.14,C000170,9876.94,9589.8,M000175,2143.3,2430.44,0,0
6,PAYMENT,119.95,C000280,2967.46,2847.51,M000040,5296.4,5416.35,0,0
6,PAYMENT,621.38,C000187,5651.34,5029.97,M000155,3079.69,3701.07,0,0
6,TRANSFER,342.79,C000292,16188.39,15845.6,M000132,4849.88,5192.66,0,0
6,PAYMENT,2181.22,C000064,5764.43,3583.21,M000186,7789.66,9970.88,0,0
7,CASH_IN,2371.49,C000218,20639.99,18268.5,M000184,5197.82,7569.31,0,0
7,TRANSFER,714.63,C000148,1634.27,919.64,M000055,1133.09,1847.71,0,0
7,CASH_OUT,1142.22,C000002,21629.09,20486.86,M000034,3470.24,4612.46,0,0
7,PAYMENT,165.64,C000066,6944.95,6779.31,M000063,24743.54,24909.18,0,0
7,PAYMENT,311.42,C000211,5858.24,5546.82,M000063,2972.17,3283.59,0,0
7,PAYMENT,277.22,C000081,4946.65,4669.44,M000112,10073.7,10350.92,0,0
7,CASH_OUT,855.84,C000027,528.2,0.0,M000153,13052.66,13908.49,0,0
7,TRANSFER,2832.32,C000116,19413.0,16580.68,M000023,1518.61,4350.94,0,0
7,PAYMENT,377.88,C000243,3990.01,3612.13,M000060,2889.95,3267.83,0,0
7,CASH_IN,324.89,C000072,2325.93,2001.04,M000107,13211.36,13536.25,0,0
7,CASH_OUT,129.21,C000100,11590.85,11461.64,M000109,2720.17,2849.38,0,0
7,TRANSFER,2755.34,C000182,9002.27,6246.93,M000034,30288.73,33044.07,0,0
7,CASH_OUT,16640.39,C000280,7733.38,0.0,M000074,12958.84,29599.23,1,0
7,PAYMENT,224.05,C000126,6626.22,6402.17,M000018,3636.84,3860.89,0,0
7,CASH_OUT,739.85,C000091,2792.17,2052.31,M000089,7461.73,8201.58,1,0
7,TRANSFER,33.37,C000006,887.61,854.23,M000046,3971.25,4004.63,0,0
7,PAYMENT,236.35,C000153,2254.11,2017.76,M000124,33322.21,33558.57,0,0
7,TRANSFER,1511.63,C000166,1800.65,289.02,M000036,4874.07,6385.7,0,0
7,PAYMENT,2561.04,C000060,1978.36,0.0,M000038,11203.91,13764.94,0,0
7,TRANSFER,59.01,C000074,5671.6,5612.59,M000183,3896.31,3955.32,0,0
7,CASH_OUT,244.5,C000053,2431.43,2186.93,M000157,11139.31,11383.81,0,0
7,CASH_IN,83.42,C000159,1379.38,1295.97,M000105,3264.88,3348.3,0,0
7,TRANSFER,476.94,C000086,12331.77,11854.83,M000074,10819.87,11296.81,0,0
7,PAYMENT,420.57,C000040,4245.22,3824.64,M000173,9918.46,10339.04,0,0
7,PAYMENT,172.44,C000108,14144.94,13972.5,M000054,6956.36,7128.8,0,0
7,CASH_OUT,371.06,C000250,7262.83,6891.77,M000140,30014.32,30385.38,0,0
7,CASH_OUT,632.85,C000017,5199.2,4566.35,M000111,1019.9,1652.75,0,0
7,DEBIT,431.82,C000169,7635.83,7204.01,M000027,3777.71,4209.53,0,0
7,PAYMENT,684.88,C000059,6206.6,5521.72,M000178,3640.32,4325.2,0,0
7,CASH_OUT,504.81,C000063,6318.82,5814.01,M000035,7181.84,7686.65,0,0
7,TRANSFER,626.13,C000032,1089.74,463.61,M000041,57660.73,58286.86,0,0
7,TRANSFER,1020.95,C000186,8686.25,7665.31,M000156,2419.23,3440.18,0,0
7,TRANSFER,358.54,C000061,946.24,587.7,M000111,5712.94,6071.48,0,0
7,CASH_OUT,288.19,C000169,21425.09,21136.9,M000131,5054.42,5342.62,0,0
7,PAYMENT,331.88,C000297,1492.04,1160.15,M000173,4509.42,4841.3,0,0
7,TRANSFER,550.24,C000004,14239.12,13688.89,M000195,10289.51,10839.74,0,0
7,PAYMENT,106.33,C000145,2880.0,2773.66,M000069,5431.26,5537.59,0,0
7,CASH_OUT,227.08,C000013,2187.87,1960.79,M000079,37449.69,37676.76,0,0
7,PAYMENT,184.81,C000125,5207.98,5023.17,M000095,3363.48,3548.29,0,0
7,PAYMENT,1816.66,C000044,7856.88,6040.22,M000045,19118.87,20935.53,0,0
7,CASH_IN,394.89,C000063,6270.8,5875.91,M000032,32875.48,33270.38,0,0
7,CASH_OUT,243.22,C000252,5057.17,4813.95,M000196,9245.63,9488.84,0,0
7,CASH_IN,944.19,C000251,9261.57,8317.38,M000133,11840.84,12785.03,0,0
7,PAYMENT,53.05,C000221,1610.67,1557.63,M000086,7277.93,7330.97,0,0
7,CASH_OUT,109.85,C000070,8518.81,8408.96,M000005,2744.87,2854.72,0,0
7,CASH_OUT,227.54,C000201,4452.43,4224.9,M000121,2732.1,2959.63,0,0
7,PAYMENT,146.28,C000033,4294.11,4147.83,M000194,11738.51,11884.79,0,0
7,CASH_OUT,857.91,C000187,22947.33,22089.41,M000180,3064.93,3922.84,0,0
7,PAYMENT,1264.57,C000234,4412.02,3147.45,M000113,1810.33,3074.91,0,0
7,DEBIT,1904.19,C000173,16020.91,14116.72,M000198,16586.94,18491.13,0,0
7,CASH_OUT,245.55,C000216,4169.03,3923.49,M000016,14000.18,14245.73,0,0
7,PAYMENT,1311.45,C000250,7400.47,6089.02,M000147,11779.43,13090.88,0,0
7,PAYMENT,681.52,C000182,1952.78,1271.27,M000187,3975.94,4657.45,0,0
7,CASH_IN,868.06,C000294,23425.63,22557.58,M000012,5138.81,6006.87,0,0
7,CASH_IN,1736.93,C000135,1903.23,166.3,M000107,42368.48,44105.41,0,0
7,PAYMENT,139.8,C000246,4169.15,4029.35,M000062,30513.75,30653.55,0,0
7,TRANSFER,233.26,C000153,3581.12,3347.86,M000021,3791.64,4024.89,0,0
7,CASH_IN,632.76,C000133,7573.07,6940.31,M000181,41951.81,42584.56,0,0
7,PAYMENT,231.7,C000280,8362.19,8130.48,M000192,6204.0,6435.71,0,0
7,PAYMENT,436.72,C000023,2965.87,2529.15,M000157,1579.26,2015.97,0,0
7,PAYMENT,246.73,C000272,9824.32,9577.59,M000062,9266.88,9513.61,0,0
7,TRANSFER,471.24,C000131,6994.59,6523.35,M000027,11839.95,12311.19,0,0
7,DEBIT,1371.72,C000182,16551.95,15180.23,M000145,12367.7,13739.42,0,0
7,CASH_OUT,253.28,C000077,4560.79,4307.51,M000123,34359.41,34612.69,0,0
7,PAYMENT,472.58,C000201,2861.8,2389.22,M000158,2985.98,3458.56,0,0
7,TRANSFER,432.62,C000084,21862.01,21429.38,M000076,3125.75,3558.37,0,0
7,CASH_IN,1851.83,C000025,594.58,0.0,M000180,1767.86,3619.69,0,0
7,PAYMENT,1004.99,C000037,4991.57,3986.59,M000073,988.3,1993.29,0,0
7,CASH_OUT,775.26,C000207,6018.18,5242.92,M000160,3271.25,4046.52,0,0
7,CASH_OUT,236.36,C000271,1666.43,1430.07,M000148,20008.04,20244.4,0,0
7,CASH_OUT,770.16,C000027,4152.4,3382.24,M000064,4631.89,5402.05,0,0
7,PAYMENT,1382.06,C000016,3833.3,2451.24,M000159,15069.07,16451.13,0,0
7,CASH_OUT,836.19,C000086,6341.7,5505.51,M000015,3481.25,4317.45,0,0
7,CASH_IN,146.12,C000085,1513.09,1366.97,M000031,18555.86,18701.98,0,0
7,CASH_OUT,455.8,C000075,14929.96,14474.16,M000107,13610.33,14066.13,0,0
7,DEBIT,550.87,C000170,4137.53,3586.66,M000087,3303.34,3854.21,0,0
7,CASH_IN,640.35,C000127,820.1,179.75,M000195,1994.19,2634.55,0,0
7,PAYMENT,208.56,C000039,4593.96,4385.4,M000075,9542.54,9751.1,0,0
7,PAYMENT,596.14,C000148,2043.68,1447.54,M000161,911.28,1507.41,0,0
7,PAYMENT,125.43,C000278,13509.39,13383.96,M000146,10937.93,11063.37,0,0
7,PAYMENT,4723.86,C000036,17456.9,12733.04,M000188,5205.15,9929.01,0,0
7,PAYMENT,115.08,C000195,1922.37,1807.3,M000131,5509.23,5624.31,0,0
7,CASH_OUT,196.11,C000036,1874.01,1677.89,M000126,4838.89,5035.0,0,0
7,TRANSFER,29.46,C000242,1111.36,1081.9,M000025,28351.64,28381.1,0,0
7,CASH_IN,4260.77,C000114,50078.87,45818.1,M000039,3899.42,8160.19,0,0
7,CASH_IN,71.63,C000024,24626.77,24555.14,M000087,9355.17,9426.79,0,0
7,PAYMENT,1541.4,C000259,5585.98,4044.58,M000093,5030.26,6571.66,0,0
7,PAYMENT,1602.61,C000058,4538.08,2935.46,M000113,7894.25,9496.86,0,0
7,PAYMENT,630.8,C000173,1234.21,603.41,M000123,1429.41,2060.21,0,0
7,CASH_OUT,8528.27,C000003,4557.33,0.0,M000192,5931.81,14460.08,0,0
7,TRANSFER,1288.23,C000286,27849.85,26561.61,M000137,2135.1,3423.34,0,0
7,CASH_OUT,214.32,C000249,807.26,592.94,M000152,15387.02,15601.34,0,0
7,CASH_IN,539.55,C000049,10600.98,10061.43,M000174,29583.67,30123.22,0,0
7,PAYMENT,1004.58,C000299,3443.66,2439.08,M000011,5366.45,6371.04,0,0
7,CASH_OUT,349.66,C000271,2959.51,2609.86,M000111,1362.99,1712.65,0,0
7,CASH_OUT,398.62,C000185,1457.69,1059.07,M000171,3579.72,3978.34,1,0
8,DEBIT,657.23,C000004,2802.85,2145.62,M000033,14497.19,15154.43,0,0
8,PAYMENT,695.18,C000084,2515.38,1820.2,M000016,6776.03,7471.21,0,0
8,PAYMENT,267.75,C000141,2317.72,2049.97,M000141,2961.51,3229.26,0,0
8,TRANSFER,127.91,C000097,6162.22,6034.31,M000004,29282.29,29410.2,0,0
8,CASH_OUT,302.21,C000117,10931.86,10629.65,M000121,14923.8,15226.01,0,0
8,TRANSFER,791.0,C000288,23444.04,22653.04,M000153,5050.74,5841.74,0,0
8,CASH_OUT,195.91,C000270,2678.26,2482.35,M000000,2469.39,2665.3,0,0
8,PAYMENT,271.56,C000023,9704.26,9432.7,M000067,8729.62,9001.19,0,0
8,TRANSFER,731.7,C000031,6599.4,5867.69,M000017,4258.68,4990.38,0,0
8,TRANSFER,190.41,C000024,5441.6,5251.19,M000125,11529.48,11719.89,0,0
8,CASH_OUT,145.73,C000139,4682.42,4536.69,M000079,4488.7,4634.43,0,0
8,PAYMENT,786.79,C000210,1343.13,556.34,M000129,6039.76,6826.55,0,0
8,PAYMENT,402.82,C000119,7797.73,7394.9,M000164,5135.31,5538.13,0,0
8,PAYMENT,158.82,C000067,8015.83,7857.01,M000120,4274.24,4433.06,0,0
8,CASH_OUT,3054.81,C000128,25268.85,22214.04,M000150,4017.31,7072.12,0,0
8,TRANSFER,2031.32,C000007,1753.76,0.0,M000133,2878.62,4909.94,0,0
8,DEBIT,712.03,C000268,8814.43,8102.4,M000098,3275.81,3987.83,0,0
8,TRANSFER,1079.8,C000035,2019.98,940.19,M000104,4451.47,5531.27,0,0
8,TRANSFER,674.6,C000025,7489.32,6814.71,M000146,3354.78,4029.38,0,0
8,PAYMENT,1931.98,C000181,5593.1,3661.12,M000019,5246.04,7178.02,0,0
8,PAYMENT,524.32,C000297,9733.02,9208.71,M000048,40660.84,41185.16,0,0
8,PAYMENT,819.24,C000115,18453.64,17634.4,M000034,28497.88,29317.12,0,0
8,PAYMENT,1938.18,C000223,4844.33,2906.15,M000171,22064.85,24003.03,0,0
8,CASH_IN,864.77,C000208,10785.2,9920.43,M000120,4951.92,5816.7,0,0
8,TRANSFER,720.87,C000017,3560.09,2839.22,M000122,10155.01,10875.88,0,0
8,PAYMENT,1102.44,C000049,5590.65,4488.21,M000030,19784.42,20886.86,0,0
8,CASH_OUT,553.06,C000269,23024.95,22471.9,M000023,11960.93,12513.98,0,0
8,PAYMENT,326.08,C000236,4391.47,4065.39,M000140,20263.48,20589.56,0,0
8,PAYMENT,396.43,C000068,14762.53,14366.1,M000180,13287.73,13684.16,0,0
8,PAYMENT,83.14,C000209,6905.54,6822.4,M000114,11809.96,11893.1,0,0
8,PAYMENT,123.35,C000022,54964.75,54841.4,M000135,11003.93,11127.27,0,0
8,PAYMENT,166.57,C000211,4666.73,4500.16,M000069,6772.41,6938.98,0,0
8,PAYMENT,187.04,C000216,8345.56,8158.52,M000152,44790.88,44977.92,0,0
8,PAYMENT,293.13,C000067,9295.44,9002.31,M000108,9679.11,9972.24,0,0
8,PAYMENT,396.61,C000147,8883.01,8486.4,M000025,16863.73,17260.34,0,0
8,PAYMENT,3783.89,C000041,921.81,0.0,M000011,1545.36,5329.25,0,0
8,CASH_OUT,2995.95,C000147,10868.63,7872.68,M000160,5540.6,8536.55,0,0
8,PAYMENT,427.01,C000074,2228.49,1801.47,M000041,4682.81,5109.82,0,0
8,CASH_OUT,346.95,C000021,7625.08,7278.13,M000075,2796.22,3143.17,0,0
8,TRANSFER,1024.56,C000237,2207.76,1183.21,M000152,4689.0,5713.56,0,0
8,CASH_OUT,114.76,C000294,9624.49,9509.73,M000002,2146.37,2261.13,0,0
8,PAYMENT,768.73,C000074,4273.83,3505.1,M000090,15761.08,16529.82,0,0
8,CASH_IN,862.77,C000140,1034.62,171.85,M000195,1794.73,2657.51,0,0
8,CASH_OUT,987.86,C000127,4733.72,3745.86,M000178,11310.05,12297.91,0,0
8,CASH_OUT,742.37,C000130,2547.6,1805.22,M000099,4446.74,5189.11,0,0
8,PAYMENT,418.27,C000231,9365.36,8947.09,M000023,2033.42,2451.7,0,0
8,DEBIT,550.1,C000168,7338.5,6788.4,M000163,7802.44,8352.54,0,0
8,PAYMENT,922.76,C000230,1465.15,542.39,M000010,2540.38,3463.14,0,0
8,TRANSFER,1479.58,C000224,5303.89,3824.31,M000103,9622.47,11102.04,0,0
8,PAYMENT,107.12,C000018,3070.79,2963.67,M000068,10463.8,10570.93,0,0
